,Brand,Vader
14713,AstraZeneca,0.0
14714,Biontech,0.0
14715,Pfizer,0.0
14716,Biontech,0.886
14717,Pfizer,0.886
14718,AstraZeneca,0.4404
14719,Johnson & Johnson,-0.3182
14720,Moderna,0.0
14721,AstraZeneca,0.1779
14722,Biontech,0.6124
14723,Pfizer,0.6124
14724,AstraZeneca,0.9186
14725,AstraZeneca,0.4215
14726,AstraZeneca,-0.1531
14727,Sputnik V,0.0
14728,Pfizer,0.0
14729,AstraZeneca,0.4215
14730,AstraZeneca,-0.9538
14731,AstraZeneca,0.7506
14732,Biontech,-0.8519
14733,Biontech,-0.5719
14734,Pfizer,-0.5719
14735,Johnson & Johnson,0.2732
14736,AstraZeneca,0.2023
14737,Moderna,0.0
14738,AstraZeneca,0.2484
14739,Pfizer,0.2484
14740,AstraZeneca,0.0
14741,Pfizer,0.2732
14742,Johnson & Johnson,0.4588
14743,Biontech,-0.1779
14744,Pfizer,-0.1779
14745,Biontech,0.6151
14746,Pfizer,0.6151
14747,Pfizer,-0.0516
14748,Johnson & Johnson,0.4767
14749,AstraZeneca,0.0
14750,Moderna,0.765
14751,AstraZeneca,0.7845
14752,Biontech,0.4215
14753,Pfizer,0.4215
14754,Johnson & Johnson,-0.5859
14755,Pfizer,0.4939
14756,Moderna,-0.7003
14757,Moderna,0.0516
14758,AstraZeneca,-0.9231
14759,AstraZeneca,0.0516
14760,Pfizer,0.7152
14761,Moderna,0.8074
14762,AstraZeneca,0.6369
14763,AstraZeneca,0.6908
14764,Johnson & Johnson,0.6908
14765,Biontech,-0.4404
14766,Pfizer,-0.4404
14767,AstraZeneca,-0.0609
14768,AstraZeneca,0.8402
14769,Pfizer,0.7184
14770,AstraZeneca,-0.5574
14771,Pfizer,0.7003
14772,Pfizer,-0.6966
14773,Moderna,0.836
14774,Pfizer,0.6597
14775,Pfizer,-0.796
14776,AstraZeneca,0.7227
14777,AstraZeneca,0.8957
14778,AstraZeneca,-0.3353
14779,Biontech,0.1027
14780,Pfizer,0.1027
14781,Pfizer,0.8442
14782,Johnson & Johnson,0.3818
14783,Pfizer,0.6124
14784,AstraZeneca,-0.4588
14785,Pfizer,-0.4588
14786,Moderna,-0.7506
14787,Pfizer,0.802
14788,Johnson & Johnson,-0.2732
14789,AstraZeneca,0.1531
14790,Pfizer,-0.296
14791,Moderna,-0.296
14792,AstraZeneca,0.5106
14793,Pfizer,0.5106
14794,Moderna,-0.296
14795,Pfizer,-0.5574
14796,AstraZeneca,0.6553
14797,Pfizer,-0.3818
14798,Pfizer,0.8225
14799,Pfizer,0.0
14800,AstraZeneca,0.4215
14801,AstraZeneca,-0.4939
14802,AstraZeneca,0.8074
14803,Pfizer,0.8074
14804,Pfizer,0.6908
14805,AstraZeneca,0.8738
14806,Sputnik V,0.5574
14807,Johnson & Johnson,0.3612
14808,AstraZeneca,-0.9052
14809,Pfizer,-0.9052
14810,Pfizer,-0.7351
14811,AstraZeneca,0.5423
14812,AstraZeneca,0.4019
14813,Pfizer,0.4019
14814,AstraZeneca,0.3818
14815,Pfizer,0.0
14816,Pfizer,0.5209
14817,Moderna,0.8689
14818,AstraZeneca,-0.5423
14819,AstraZeneca,-0.6658
14820,Pfizer,0.2023
14821,Pfizer,0.34
14822,Moderna,0.93
14823,Pfizer,-0.3818
14824,Moderna,0.0
14825,AstraZeneca,0.0
14826,Johnson & Johnson,-0.4933
14827,AstraZeneca,0.5994
14828,Sputnik V,0.6369
14829,Pfizer,-0.2732
14830,Pfizer,-0.4767
14831,Biontech,0.0
14832,Pfizer,0.0
14833,AstraZeneca,0.6289
14834,Pfizer,0.6289
14835,Moderna,0.6289
14836,AstraZeneca,0.1779
14837,AstraZeneca,-0.0653
14838,Biontech,0.9964
14839,Pfizer,0.9964
14840,Moderna,0.9964
14841,Pfizer,0.9099
14842,Moderna,0.9099
14843,Sputnik V,0.0258
14844,AstraZeneca,0.2023
14845,Pfizer,0.2023
14846,Moderna,0.2023
14847,AstraZeneca,-0.5007
14848,Biontech,0.8807
14849,Pfizer,0.8807
14850,Pfizer,-0.5994
14851,Moderna,0.7269
14852,AstraZeneca,0.5574
14853,AstraZeneca,0.34
14854,Moderna,0.9001
14855,AstraZeneca,0.6124
14856,AstraZeneca,0.1531
14857,Pfizer,-0.3612
14858,AstraZeneca,0.8268
14859,Johnson & Johnson,-0.4019
14860,Biontech,0.4767
14861,Pfizer,0.4767
14862,Moderna,-0.802
14863,Pfizer,-0.8316
14864,Moderna,-0.5719
14865,Pfizer,0.4767
14866,Pfizer,0.0
14867,Johnson & Johnson,0.0
14868,Biontech,0.6486
14869,Pfizer,0.6486
14870,Pfizer,-0.3818
14871,AstraZeneca,0.0
14872,Pfizer,0.0
14873,Biontech,-0.5859
14874,Pfizer,-0.5859
14875,Pfizer,-0.34
14876,Biontech,0.0
14877,Pfizer,0.0
14878,AstraZeneca,0.5719
14879,Moderna,0.7351
14880,AstraZeneca,-0.1771
14881,Pfizer,0.4215
14882,Biontech,0.0
14883,Pfizer,0.0
14884,AstraZeneca,0.7506
14885,Pfizer,0.7506
14886,AstraZeneca,0.0
14887,AstraZeneca,0.0
14888,AstraZeneca,-0.2263
14889,Biontech,0.8779
14890,Pfizer,0.8779
14891,Pfizer,0.0
14892,AstraZeneca,0.0
14893,Moderna,0.6597
14894,Sputnik V,0.6486
14895,Sputnik V,-0.4939
14896,AstraZeneca,0.8462
14897,Pfizer,-0.296
14898,Biontech,0.6249
14899,Pfizer,0.6249
14900,AstraZeneca,-0.4404
14901,Sputnik V,0.0258
14902,AstraZeneca,-0.4019
14903,Moderna,0.765
14904,Moderna,0.0
14905,Pfizer,0.4703
14906,AstraZeneca,0.8807
14907,Biontech,-0.8555
14908,Pfizer,-0.8555
14909,AstraZeneca,0.4215
14910,Moderna,-0.2263
14911,Johnson & Johnson,0.0
14912,AstraZeneca,-0.4767
14913,AstraZeneca,0.0
14914,Moderna,0.4215
14915,AstraZeneca,-0.1027
14916,Sputnik V,-0.9175
14917,AstraZeneca,-0.4939
14918,Pfizer,0.0
14919,Pfizer,-0.5423
14920,AstraZeneca,0.7579
14921,AstraZeneca,0.9201
14922,Pfizer,0.7906
14923,AstraZeneca,-0.4215
14924,Pfizer,-0.128
14925,Biontech,0.5423
14926,Pfizer,0.5423
14927,Pfizer,0.6124
14928,Moderna,0.6124
14929,Johnson & Johnson,0.0
14930,AstraZeneca,0.0
14931,Pfizer,0.0
14932,Pfizer,0.4767
14933,Pfizer,0.0772
14934,AstraZeneca,0.624
14935,AstraZeneca,-0.7246
14936,AstraZeneca,0.3818
14937,Moderna,0.8934
14938,Sputnik V,-0.4404
14939,AstraZeneca,0.7184
14940,Pfizer,0.0258
14941,Pfizer,0.4939
14942,Moderna,0.2732
14943,Moderna,0.1779
14944,Johnson & Johnson,0.7269
14945,Johnson & Johnson,-0.0516
14946,Pfizer,0.0
14947,Biontech,0.0
14948,AstraZeneca,0.1027
14949,AstraZeneca,0.9372
14950,AstraZeneca,-0.0772
14951,Pfizer,0.6908
14952,Pfizer,0.5267
14953,AstraZeneca,0.0
14954,Pfizer,0.2732
14955,AstraZeneca,-0.8126
14956,Biontech,-0.6874
14957,Pfizer,-0.6874
14958,Pfizer,0.6124
14959,Sputnik V,0.6124
14960,AstraZeneca,-0.6908
14961,Johnson & Johnson,0.128
14962,Johnson & Johnson,0.296
14963,AstraZeneca,-0.6369
14964,Pfizer,0.8204
14965,Pfizer,-0.683
14966,Pfizer,0.0
14967,Biontech,0.7003
14968,Pfizer,0.7003
14969,Pfizer,-0.0516
14970,Moderna,-0.0516
14971,Pfizer,0.0258
14972,Pfizer,0.7096
14973,Biontech,-0.4019
14974,Pfizer,-0.4019
14975,Pfizer,0.0
14976,Biontech,-0.7003
14977,Pfizer,-0.7003
14978,Biontech,0.8402
14979,Pfizer,0.8402
14980,AstraZeneca,-0.2263
14981,Biontech,0.7096
14982,Pfizer,0.7096
14983,AstraZeneca,0.3818
14984,Pfizer,0.3818
14985,Moderna,0.3818
14986,Pfizer,-0.3818
14987,Pfizer,0.7351
14988,Moderna,0.4939
14989,Moderna,0.4939
14990,AstraZeneca,-0.6597
14991,Pfizer,0.0
14992,Pfizer,0.4019
14993,Pfizer,0.7269
14994,AstraZeneca,-0.4939
14995,AstraZeneca,0.5859
14996,AstraZeneca,0.1655
14997,AstraZeneca,0.4215
14998,AstraZeneca,-0.8893
14999,AstraZeneca,-0.1761
15000,Moderna,0.0772
15001,AstraZeneca,0.1027
15002,Biontech,0.9
15003,Pfizer,0.9
15004,Moderna,0.9
15005,Johnson & Johnson,0.4215
15006,Moderna,0.1027
15007,Pfizer,-0.836
15008,AstraZeneca,-0.3818
15009,Pfizer,0.7717
15010,Pfizer,0.5413
15011,Moderna,0.4767
15012,Pfizer,0.6059
15013,Biontech,0.0
15014,Pfizer,0.0
15015,AstraZeneca,0.0699
15016,AstraZeneca,-0.8952
15017,Pfizer,0.7096
15018,AstraZeneca,0.4939
15019,Pfizer,-0.6369
15020,Biontech,0.6705
15021,Pfizer,0.6705
15022,Pfizer,0.0258
15023,Johnson & Johnson,0.5859
15024,AstraZeneca,0.4641
15025,Pfizer,0.7778
15026,Moderna,0.7778
15027,Pfizer,0.4215
15028,Johnson & Johnson,0.0
15029,Moderna,0.0
15030,Pfizer,0.1796
15031,AstraZeneca,0.0
15032,Pfizer,0.4767
15033,Biontech,-0.7351
15034,Pfizer,-0.7351
15035,AstraZeneca,0.296
15036,Biontech,0.296
15037,Pfizer,0.296
15038,Moderna,0.4767
15039,AstraZeneca,0.7783
15040,Biontech,0.8402
15041,Pfizer,0.8402
15042,AstraZeneca,0.0
15043,Moderna,0.0
15044,Pfizer,0.3612
15045,AstraZeneca,-0.1027
15046,Johnson & Johnson,0.7882
15047,Johnson & Johnson,0.7882
15048,AstraZeneca,-0.6249
15049,Moderna,0.0258
15050,Pfizer,0.875
15051,Pfizer,0.4404
15052,Moderna,0.0
15053,Pfizer,-0.6204
15054,Pfizer,0.5574
15055,Pfizer,0.4215
15056,AstraZeneca,-0.3182
15057,AstraZeneca,-0.872
15058,Pfizer,0.0
15059,Moderna,0.7351
15060,Biontech,0.945
15061,Pfizer,0.945
15062,Moderna,0.945
15063,AstraZeneca,0.8519
15064,Johnson & Johnson,0.128
15065,AstraZeneca,-0.7394
15066,AstraZeneca,-0.3612
15067,Pfizer,0.0
15068,Moderna,0.0
15069,Biontech,-0.6124
15070,Pfizer,-0.6124
15071,AstraZeneca,0.6808
15072,Biontech,-0.5994
15073,Pfizer,-0.5994
15074,Biontech,-0.3612
15075,Pfizer,-0.3612
15076,AstraZeneca,0.0
15077,Pfizer,-0.0762
15078,Sputnik V,0.0
15079,Johnson & Johnson,0.3818
15080,AstraZeneca,0.4767
15081,Moderna,0.6808
15082,Pfizer,0.5267
15083,AstraZeneca,0.0
15084,Pfizer,0.128
15085,Pfizer,0.3291
15086,Sputnik V,-0.3612
15087,AstraZeneca,0.0
15088,Pfizer,0.9545
15089,Moderna,0.6486
15090,Moderna,0.4939
15091,Pfizer,0.0
15092,Pfizer,0.1779
15093,Moderna,0.1779
15094,Sputnik V,0.1779
15095,AstraZeneca,-0.7351
15096,Sputnik V,0.25
15097,AstraZeneca,-0.5423
15098,AstraZeneca,-0.7906
15099,AstraZeneca,0.0772
15100,Johnson & Johnson,0.6597
15101,AstraZeneca,0.4019
15102,Johnson & Johnson,0.8316
15103,Pfizer,-0.3818
15104,AstraZeneca,-0.4767
15105,Pfizer,0.3818
15106,Pfizer,0.0772
15107,Sputnik V,0.8481
15108,Moderna,0.0
15109,Pfizer,0.0
15110,Pfizer,0.5994
15111,Moderna,0.5994
15112,Biontech,0.0
15113,Pfizer,0.0
15114,Pfizer,0.9099
15115,Moderna,0.9099
15116,AstraZeneca,0.8442
15117,Johnson & Johnson,0.8442
15118,Biontech,0.6115
15119,Pfizer,0.6115
15120,Moderna,0.6115
15121,Pfizer,0.9118
15122,Moderna,0.9118
15123,Pfizer,-0.6753
15124,AstraZeneca,0.34
15125,AstraZeneca,0.6124
15126,Moderna,-0.3818
15127,AstraZeneca,0.4696
15128,Pfizer,-0.4767
15129,Biontech,0.0
15130,Pfizer,0.0
15131,Pfizer,0.3612
15132,Moderna,0.3612
15133,AstraZeneca,0.4019
15134,AstraZeneca,-0.3182
15135,Pfizer,-0.4158
15136,AstraZeneca,-0.7351
15137,Moderna,0.802
15138,Pfizer,-0.6597
15139,Moderna,-0.6597
15140,AstraZeneca,0.0
15141,AstraZeneca,-0.2732
15142,Pfizer,-0.1744
15143,Biontech,0.3612
15144,Pfizer,0.3612
15145,Moderna,0.0
15146,AstraZeneca,0.4019
15147,Biontech,0.0
15148,Pfizer,0.0
15149,Moderna,0.0
15150,Moderna,0.3612
15151,Moderna,-0.5267
15152,AstraZeneca,0.4215
15153,Sputnik V,0.0
15154,Pfizer,0.4404
15155,Pfizer,0.0
15156,AstraZeneca,0.4328999999999999
15157,Pfizer,0.4328999999999999
15158,Pfizer,-0.7515
15159,AstraZeneca,0.8979
15160,AstraZeneca,0.0
15161,Moderna,0.8479
15162,AstraZeneca,-0.5423
15163,Johnson & Johnson,0.128
15164,Moderna,0.0
15165,Biontech,0.7627
15166,Pfizer,0.7627
15167,Moderna,0.7627
15168,AstraZeneca,0.0
15169,Biontech,0.9936
15170,Pfizer,0.9936
15171,Moderna,0.9936
15172,Pfizer,-0.128
15173,AstraZeneca,-0.8176
15174,Pfizer,-0.3182
15175,Pfizer,0.2732
15176,Biontech,0.0772
15177,Pfizer,0.0772
15178,Pfizer,0.4767
15179,Sputnik V,0.4767
15180,Pfizer,-0.3132
15181,AstraZeneca,-0.8481
15182,Pfizer,-0.6369
15183,Sputnik V,0.4215
15184,Biontech,0.0
15185,Pfizer,0.0
15186,Biontech,0.5859
15187,Pfizer,0.5859
15188,AstraZeneca,0.4404
15189,Moderna,0.0
15190,Pfizer,0.34
15191,Pfizer,-0.3818
15192,Pfizer,0.0
15193,AstraZeneca,0.3591
15194,Biontech,0.4019
15195,Pfizer,0.5142
15196,AstraZeneca,-0.7579
15197,Pfizer,0.1513
15198,AstraZeneca,0.4767
15199,Pfizer,0.4767
15200,AstraZeneca,0.128
15201,Biontech,0.4767
15202,Pfizer,0.4767
15203,Pfizer,0.0
15204,Biontech,-0.296
15205,Pfizer,-0.296
15206,Moderna,0.5719
15207,AstraZeneca,-0.891
15208,Moderna,0.5574
15209,Moderna,0.6808
15210,Biontech,-0.2263
15211,Pfizer,-0.2263
15212,Biontech,0.5413
15213,Pfizer,0.5413
15214,Moderna,0.5413
15215,AstraZeneca,0.743
15216,Johnson & Johnson,-0.3818
15217,AstraZeneca,-0.7096
15218,AstraZeneca,0.4404
15219,AstraZeneca,-0.2263
15220,AstraZeneca,-0.4588
15221,Pfizer,0.8442
15222,Moderna,0.8442
15223,AstraZeneca,0.3612
15224,AstraZeneca,-0.4767
15225,Moderna,0.7739
15226,Johnson & Johnson,0.9062
15227,Moderna,-0.34
15228,Pfizer,-0.6249
15229,Pfizer,0.3919
15230,Biontech,-0.4939
15231,Pfizer,-0.4939
15232,Pfizer,0.5499
15233,Moderna,0.5499
15234,AstraZeneca,0.8232
15235,Biontech,0.3612
15236,Moderna,0.3612
15237,AstraZeneca,-0.6956
15238,Sputnik V,0.8481
15239,AstraZeneca,-0.25
15240,Pfizer,-0.25
15241,Moderna,-0.25
15242,AstraZeneca,-0.7906
15243,Pfizer,0.7506
15244,Pfizer,-0.1531
15245,AstraZeneca,0.8591
15246,Sputnik V,0.6115
15247,Pfizer,-0.3612
15248,Moderna,0.4215
15249,Pfizer,0.0
15250,Biontech,0.6597
15251,Pfizer,0.6597
15252,Moderna,0.8246
15253,Moderna,0.5023
15254,Biontech,-0.1531
15255,Pfizer,-0.1531
15256,AstraZeneca,0.7537
15257,Pfizer,0.6249
15258,Moderna,-0.8271
15259,Sputnik V,0.9217
15260,Pfizer,0.8337999999999999
15261,Pfizer,0.0
15262,Moderna,0.0516
15263,AstraZeneca,0.4588
15264,Biontech,-0.3612
15265,Pfizer,-0.3612
15266,Biontech,0.34
15267,Pfizer,0.34
15268,Moderna,0.34
15269,AstraZeneca,0.8374
15270,Moderna,0.0
15271,AstraZeneca,-0.8176
15272,AstraZeneca,0.8511
15273,Pfizer,0.8511
15274,Johnson & Johnson,0.8511
15275,AstraZeneca,0.7351
15276,AstraZeneca,-0.3291
15277,Biontech,0.4939
15278,Pfizer,0.4939
15279,Sputnik V,-0.6597
15280,AstraZeneca,0.0
15281,Biontech,0.5859
15282,Pfizer,0.5859
15283,Moderna,-0.9695
15284,AstraZeneca,0.0
15285,AstraZeneca,-0.5423
15286,Biontech,0.6597
15287,Pfizer,0.6597
15288,AstraZeneca,0.1779
15289,AstraZeneca,-0.6597
15290,AstraZeneca,0.0
15291,Biontech,0.2492
15292,Pfizer,0.2492
15293,AstraZeneca,0.3167
15294,AstraZeneca,0.296
15295,Pfizer,0.6705
15296,Biontech,-0.2263
15297,Pfizer,-0.2263
15298,Sputnik V,-0.7096
15299,AstraZeneca,0.6705
15300,Pfizer,0.128
15301,AstraZeneca,0.3612
15302,AstraZeneca,0.7506
15303,Pfizer,0.7506
15304,Johnson & Johnson,0.0
15305,AstraZeneca,-0.8316
15306,Pfizer,0.7845
15307,Moderna,0.7425
15308,Pfizer,0.0
15309,AstraZeneca,0.1779
15310,AstraZeneca,0.0
15311,AstraZeneca,0.0
15312,Sputnik V,0.0258
15313,Sputnik V,0.296
15314,Moderna,-0.34
15315,AstraZeneca,0.5267
15316,AstraZeneca,-0.296
15317,AstraZeneca,-0.6808
15318,Pfizer,0.0
15319,Pfizer,-0.2732
15320,Moderna,0.6597
15321,Moderna,0.8885
15322,AstraZeneca,-0.7717
15323,Pfizer,-0.7717
15324,Moderna,-0.7717
15325,Pfizer,0.7845000000000001
15326,Moderna,0.7845000000000001
15327,Biontech,0.4588
15328,Pfizer,0.4588
15329,Pfizer,-0.101
15330,Moderna,0.6369
15331,AstraZeneca,0.2023
15332,Pfizer,0.8555
15333,Pfizer,-0.4767
15334,AstraZeneca,0.0
15335,AstraZeneca,-0.2732
15336,Moderna,0.5023
15337,Moderna,-0.1556
15338,Moderna,-0.8885
15339,Pfizer,0.4939
15340,Moderna,0.4939
15341,Pfizer,0.4766999999999999
15342,Moderna,0.4766999999999999
15343,Pfizer,-0.5859
15344,Johnson & Johnson,-0.5499
15345,Pfizer,0.3415
15346,Moderna,0.34
15347,AstraZeneca,-0.3612
15348,Pfizer,-0.6249
15349,Moderna,-0.4019
15350,Johnson & Johnson,-0.0516
15351,Sputnik V,0.0
15352,AstraZeneca,0.8402
15353,Biontech,0.6705
15354,Pfizer,0.6705
15355,Moderna,0.7351
15356,Johnson & Johnson,-0.0516
15357,AstraZeneca,0.0258
15358,Pfizer,-0.3612
15359,Pfizer,-0.0108
15360,AstraZeneca,0.0
15361,Biontech,0.128
15362,Pfizer,0.128
15363,Pfizer,0.7506
15364,AstraZeneca,0.0
15365,AstraZeneca,0.0
15366,Pfizer,0.0
15367,Johnson & Johnson,0.0
15368,Biontech,0.5106
15369,Pfizer,0.5106
15370,Pfizer,-0.3804
15371,Johnson & Johnson,0.0
15372,AstraZeneca,-0.1531
15373,Johnson & Johnson,0.6486
15374,AstraZeneca,-0.2023
15375,Pfizer,-0.3612
15376,AstraZeneca,0.296
15377,AstraZeneca,-0.4939
15378,AstraZeneca,0.7184
15379,Sputnik V,0.7184
15380,AstraZeneca,-0.5499
15381,Moderna,-0.6124
15382,AstraZeneca,0.0
15383,Biontech,0.5859
15384,Pfizer,0.5859
15385,Pfizer,0.8488
15386,Moderna,0.8488
15387,Biontech,0.4939
15388,Pfizer,0.4939
15389,Pfizer,0.0
15390,AstraZeneca,0.2023
15391,Pfizer,0.0
15392,AstraZeneca,0.0
15393,AstraZeneca,-0.6956000000000001
15394,AstraZeneca,0.6369
15395,Sputnik V,0.6369
15396,Biontech,0.6218
15397,Pfizer,0.6218
15398,Johnson & Johnson,0.0
15399,Biontech,0.0258
15400,Pfizer,0.0258
15401,Biontech,0.4019
15402,Pfizer,0.4019
15403,Johnson & Johnson,0.0258
15404,AstraZeneca,0.802
15405,Pfizer,0.0
15406,Pfizer,0.296
15407,Pfizer,0.5994
15408,Pfizer,0.5809
15409,Pfizer,0.7506
15410,AstraZeneca,0.3612
15411,AstraZeneca,-0.0341
15412,Johnson & Johnson,0.6808
15413,Pfizer,0.7717
15414,Pfizer,0.3612
15415,Moderna,0.3612
15416,Pfizer,0.5267
15417,AstraZeneca,0.8537
15418,Moderna,0.0
15419,AstraZeneca,-0.8271
15420,Biontech,-0.0258
15421,Pfizer,-0.0258
15422,Biontech,0.7698
15423,Pfizer,0.7698
15424,Biontech,0.0
15425,Pfizer,0.0
15426,Johnson & Johnson,0.1027
15427,Pfizer,-0.296
15428,AstraZeneca,0.0
15429,AstraZeneca,-0.34
15430,Pfizer,-0.6369
15431,AstraZeneca,0.0516
15432,Pfizer,0.0516
15433,Pfizer,-0.4404
15434,AstraZeneca,0.7213
15435,Biontech,0.34
15436,Pfizer,0.34
15437,Sputnik V,0.8519
15438,AstraZeneca,0.4404
15439,Pfizer,0.25
15440,AstraZeneca,0.6249
15441,Johnson & Johnson,0.6249
15442,AstraZeneca,0.5994
15443,Johnson & Johnson,0.4767
15444,Johnson & Johnson,0.3612
15445,Biontech,0.0772
15446,Pfizer,0.0772
15447,Biontech,0.128
15448,Pfizer,0.128
15449,Moderna,0.4019
15450,Johnson & Johnson,0.2263
15451,Biontech,-0.25
15452,Pfizer,-0.25
15453,AstraZeneca,0.2263
15454,Moderna,-0.6808
15455,AstraZeneca,0.8591
15456,Pfizer,0.8591
15457,Sputnik V,-0.6486
15458,Pfizer,0.1027
15459,Pfizer,0.0356
15460,AstraZeneca,-0.9001
15461,Johnson & Johnson,0.8442
15462,AstraZeneca,-0.296
15463,Moderna,0.7003
15464,Pfizer,0.0
15465,Pfizer,-0.5574
15466,Pfizer,0.0
15467,Moderna,-0.4939
15468,Moderna,-0.1901
15469,Pfizer,0.0
15470,AstraZeneca,0.0649
15471,Sputnik V,0.1779
15472,Biontech,-0.8348
15473,Pfizer,-0.8348
15474,AstraZeneca,0.3818
15475,Pfizer,0.3818
15476,AstraZeneca,0.128
15477,Pfizer,0.128
15478,Pfizer,0.4404
15479,Moderna,-0.3818
15480,AstraZeneca,0.0
15481,Pfizer,0.0
15482,AstraZeneca,0.0
15483,Pfizer,0.7184
15484,AstraZeneca,-0.4019
15485,AstraZeneca,0.91
15486,Biontech,0.91
15487,Pfizer,0.91
15488,Moderna,0.91
15489,Johnson & Johnson,0.91
15490,AstraZeneca,0.817
15491,Moderna,0.1935
15492,Moderna,0.3182
15493,AstraZeneca,0.128
15494,Moderna,-0.186
15495,AstraZeneca,-0.7447
15496,Johnson & Johnson,0.0
15497,Pfizer,0.4404
15498,Moderna,0.4404
15499,Biontech,-0.7601999999999999
15500,Pfizer,-0.7601999999999999
15501,Pfizer,0.0
15502,AstraZeneca,-0.7509
15503,Moderna,0.6808
15504,AstraZeneca,0.0
15505,AstraZeneca,0.0
15506,AstraZeneca,0.4019
15507,AstraZeneca,0.9186
15508,AstraZeneca,-0.5574
15509,AstraZeneca,-0.6369
15510,Johnson & Johnson,0.8402
15511,AstraZeneca,0.6705
15512,Moderna,0.3361
15513,Biontech,0.8187
15514,Pfizer,0.8187
15515,AstraZeneca,-0.872
15516,AstraZeneca,0.5267
15517,Pfizer,0.5574
15518,Pfizer,0.7096
15519,Moderna,0.7096
15520,Johnson & Johnson,0.7096
15521,Pfizer,0.0
15522,AstraZeneca,0.5423
15523,Pfizer,-0.886
15524,AstraZeneca,0.6808
15525,Pfizer,0.0
15526,Moderna,0.0
15527,Sputnik V,0.0
15528,Pfizer,0.5719
15529,AstraZeneca,0.7003
15530,Johnson & Johnson,0.4588
15531,Pfizer,0.6597
15532,Biontech,-0.128
15533,Pfizer,-0.128
15534,Sputnik V,0.5859
15535,Pfizer,0.6486
15536,AstraZeneca,0.7579
15537,Moderna,0.4019
15538,Pfizer,0.0
15539,Pfizer,0.6369
15540,Moderna,-0.1695
15541,Pfizer,0.5106
15542,Pfizer,0.3612
15543,Moderna,0.3612
15544,Biontech,0.6597
15545,Pfizer,0.6597
15546,Pfizer,0.0
15547,AstraZeneca,0.4215
15548,Pfizer,0.4215
15549,Johnson & Johnson,0.4215
15550,Moderna,0.0
15551,AstraZeneca,0.1002
15552,Pfizer,0.3182
15553,Biontech,0.4215
15554,Pfizer,0.4215
15555,Pfizer,-0.4404
15556,Pfizer,-0.7351
15557,Pfizer,0.0
15558,Johnson & Johnson,0.34
15559,Moderna,0.0
15560,AstraZeneca,0.8074
15561,Pfizer,0.8074
15562,Moderna,0.8074
15563,Moderna,0.0
15564,AstraZeneca,0.701
15565,Pfizer,0.701
15566,AstraZeneca,0.872
15567,Pfizer,0.4767
15568,AstraZeneca,0.0
15569,Biontech,-0.4019
15570,Pfizer,-0.4019
15571,AstraZeneca,0.3262
15572,Pfizer,0.7884
15573,Moderna,0.4466
15574,AstraZeneca,-0.4585000000000001
15575,Johnson & Johnson,-0.6739
15576,Pfizer,-0.9375
15577,Biontech,0.765
15578,Pfizer,0.765
15579,AstraZeneca,0.4767
15580,Pfizer,0.9371
15581,Johnson & Johnson,0.0
15582,AstraZeneca,-0.7845
15583,AstraZeneca,-0.5267
15584,Moderna,-0.7606
15585,Biontech,-0.4767
15586,Biontech,0.2263
15587,Pfizer,0.2263
15588,Pfizer,0.0
15589,Biontech,0.6705
15590,Pfizer,0.6705
15591,AstraZeneca,-0.8481
15592,Sputnik V,-0.8481
15593,Pfizer,-0.2732
15594,Pfizer,-0.8591
15595,Pfizer,0.8442
15596,Pfizer,0.4215
15597,Pfizer,-0.92
15598,Moderna,-0.92
15599,Sputnik V,-0.92
15600,Pfizer,0.1531
15601,Moderna,0.1531
15602,Pfizer,0.0
15603,Moderna,0.0
15604,Johnson & Johnson,0.2732
15605,AstraZeneca,0.2732
15606,Biontech,-0.34
15607,Pfizer,-0.34
15608,Pfizer,0.4767
15609,Pfizer,-0.8674
15610,Moderna,-0.8674
15611,Moderna,0.4767
15612,AstraZeneca,0.4767
15613,Johnson & Johnson,0.4767
15614,Moderna,0.9186
15615,AstraZeneca,0.6249
15616,AstraZeneca,-0.4019
15617,Pfizer,-0.802
15618,Biontech,0.6486
15619,Pfizer,0.6486
15620,Moderna,0.0
15621,Biontech,0.0
15622,Pfizer,0.0
15623,Pfizer,0.0772
15624,AstraZeneca,0.0
15625,Johnson & Johnson,0.0
15626,Johnson & Johnson,-0.6249
15627,Biontech,0.5719
15628,Pfizer,0.5719
15629,Johnson & Johnson,0.0
15630,Johnson & Johnson,0.8074
15631,AstraZeneca,0.3818
15632,Biontech,0.5574
15633,Pfizer,0.5574
15634,AstraZeneca,0.2023
15635,Moderna,0.4215
15636,AstraZeneca,-0.3818
15637,Moderna,0.3818
15638,Pfizer,-0.9817
15639,AstraZeneca,0.7601
15640,Biontech,0.7601
15641,Pfizer,0.7601
15642,Pfizer,0.296
15643,AstraZeneca,0.3182
15644,Biontech,0.0
15645,Pfizer,0.0
15646,Biontech,0.3612
15647,Pfizer,0.3612
15648,Moderna,0.3612
15649,Pfizer,0.0
15650,Moderna,0.0
15651,Johnson & Johnson,0.0
15652,AstraZeneca,-0.4459
15653,AstraZeneca,0.0
15654,Pfizer,-0.5267
15655,Biontech,0.0
15656,Pfizer,0.0
15657,Pfizer,0.8126
15658,AstraZeneca,0.3245
15659,AstraZeneca,0.0
15660,AstraZeneca,-0.7804
15661,AstraZeneca,0.3182
15662,Johnson & Johnson,0.0
15663,Biontech,-0.2263
15664,Pfizer,-0.2263
15665,Moderna,-0.2263
