,entity,label,occurrences
919,G7,ORG,2
920,Defence Forces,ORG,2
921,"9,600",CARDINAL,2
922,Irish Pharmacy Union,ORG,2
923,Andrew Wakefield,PERSON,2
924,Ireland Covid,PERSON,2
925,Tony Blair,PERSON,2
926,THOUSANDS,CARDINAL,2
927,Laois,GPE,2
928,Longford,PERSON,2
929,Higgins,PERSON,2
930,Sabina,PERSON,2
931,Groups,ORG,2
932,2,CARDINAL,2
933,the end of September,DATE,2
934,the next three months,DATE,2
935,Northern Ireland Protocol,GPE,2
936,Joanna Sloan,PERSON,2
937,this September,DATE,2
938,120,MONEY,2
939,Newark,GPE,2
940,GERMANY,GPE,2
941,Euro,ORG,2
942,1.1 million,CARDINAL,2
943,September next year,DATE,2
944,76%,PERCENT,2
945,624,CARDINAL,2
946,the National Public Health Emergency Team,ORG,2
947,40 million,CARDINAL,2
948,Earlier this week,DATE,2
949,Jean Castex,PERSON,2
950,"Almost 5,000",CARDINAL,2
951,the Phoenix Park,FAC,2
952,Melania,GPE,2
953,U.S.,GPE,2
954,Tánaiste Varadkar,PERSON,2
955,MILLIONS,CARDINAL,2
956,UCD,ORG,2
957,anti-Covid,NORP,2
958,nearly half,CARDINAL,2
959,Taylor,PERSON,2
960,Mairead Ronan,PERSON,2
961,Robert,PERSON,2
962,Coronavirus Ireland,GPE,2
963,2.2,CARDINAL,2
964,Central Bank,ORG,2
965,Julian Benson,PERSON,2
966,Zaire,GPE,2
967,10 years,DATE,2
968,AstraZeneca ,PRODUCT,2
969,Johnson Covid,PERSON,2
970,the National Vaccination Programme,ORG,2
971,ThankYouLaura,MONEY,2
972,Finance,ORG,2
973,Terry Prone,PERSON,2
